Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,1138,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:13.870919 PM",-78.000 dBm (weak),
,1139,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355596",="02-Oct-17 5:35:14.226515 PM",-72.000 dBm (weak),
,1140,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.710416",="02-Oct-17 5:35:14.936931 PM",-73.000 dBm (weak),
,1141,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:14.937957 PM",-79.000 dBm (weak),
,1142,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357684",="02-Oct-17 5:35:15.295641 PM",-75.000 dBm (weak),
,1143,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:15.296668 PM",-73.000 dBm (weak),
,1144,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:15.297694 PM",-79.000 dBm (weak),
,1145,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353297",="02-Oct-17 5:35:15.650991 PM",-75.000 dBm (weak),
,1146,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.002054",="02-Oct-17 5:35:15.653045 PM",-80.000 dBm (weak),
,1147,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353315",="02-Oct-17 5:35:16.006360 PM",-75.000 dBm (weak),
,1148,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:16.007387 PM",-72.000 dBm (weak),
,1149,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:16.008413 PM",-79.000 dBm (weak),
,1150,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357437",="02-Oct-17 5:35:16.365849 PM",-75.000 dBm (weak),
,1151,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358413",="02-Oct-17 5:35:16.724262 PM",-73.000 dBm (weak),
,1152,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:16.725288 PM",-79.000 dBm (weak),
,1153,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354561",="02-Oct-17 5:35:17.079849 PM",-75.000 dBm (weak),
,1154,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:17.080876 PM",-72.000 dBm (weak),
,1155,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:17.081902 PM",-79.000 dBm (weak),
,1156,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359485",="02-Oct-17 5:35:17.441387 PM",-79.000 dBm (weak),
,1157,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356121",="02-Oct-17 5:35:17.797508 PM",-75.000 dBm (weak),
,1158,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351522",="02-Oct-17 5:35:18.149030 PM",-75.000 dBm (weak),
,1159,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:18.150057 PM",-72.000 dBm (weak),
,1160,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350961",="02-Oct-17 5:35:18.501018 PM",-73.000 dBm (weak),
,1161,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:18.502046 PM",-72.000 dBm (weak),
,1162,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353105",="02-Oct-17 5:35:18.855150 PM",-75.000 dBm (weak),
,1163,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:18.856178 PM",-72.000 dBm (weak),
,1164,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357895",="02-Oct-17 5:35:19.214073 PM",-75.000 dBm (weak),
,1165,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.002054",="02-Oct-17 5:35:19.216126 PM",-79.000 dBm (weak),
,1166,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352057",="02-Oct-17 5:35:19.568183 PM",-75.000 dBm (weak),
,1167,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:19.569211 PM",-72.000 dBm (weak),
,1168,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:19.570237 PM",-79.000 dBm (weak),
,1169,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353784",="02-Oct-17 5:35:19.924020 PM",-75.000 dBm (weak),
,1170,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:19.925048 PM",-72.000 dBm (weak),
,1171,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:19.926074 PM",-79.000 dBm (weak),
,1172,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357162",="02-Oct-17 5:35:20.283236 PM",-75.000 dBm (weak),
,1173,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:20.284264 PM",-72.000 dBm (weak),
,1174,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:20.285290 PM",-79.000 dBm (weak),
,1175,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357932",="02-Oct-17 5:35:20.643221 PM",-75.000 dBm (weak),
,1176,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:20.644249 PM",-73.000 dBm (weak),
,1177,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:20.645275 PM",-79.000 dBm (weak),
,1178,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357409",="02-Oct-17 5:35:21.002684 PM",-75.000 dBm (weak),
,1179,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.360452",="02-Oct-17 5:35:21.363136 PM",-79.000 dBm (weak),
,1180,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357906",="02-Oct-17 5:35:21.721042 PM",-74.000 dBm (weak),
,1181,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:21.722069 PM",-72.000 dBm (weak),
,1182,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:21.723095 PM",-78.000 dBm (weak),
,1183,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353571",="02-Oct-17 5:35:22.076666 PM",-75.000 dBm (weak),
,1184,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:22.077693 PM",-72.000 dBm (weak),
,1185,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357681",="02-Oct-17 5:35:22.435374 PM",-75.000 dBm (weak),
,1186,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:22.436401 PM",-72.000 dBm (weak),
,1187,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354053",="02-Oct-17 5:35:22.790454 PM",-75.000 dBm (weak),
,1188,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:22.791482 PM",-73.000 dBm (weak),
,1189,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:22.792507 PM",-79.000 dBm (weak),
,1190,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350016",="02-Oct-17 5:35:23.142523 PM",-75.000 dBm (weak),
,1191,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:23.143551 PM",-73.000 dBm (weak),
,1192,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:23.144577 PM",-79.000 dBm (weak),
,1193,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348396",="02-Oct-17 5:35:23.492972 PM",-75.000 dBm (weak),
,1194,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:23.494000 PM",-73.000 dBm (weak),
,1195,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:23.495026 PM",-79.000 dBm (weak),
,1196,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350729",="02-Oct-17 5:35:23.845754 PM",-75.000 dBm (weak),
,1197,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:23.846782 PM",-72.000 dBm (weak),
,1198,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:23.847808 PM",-80.000 dBm (weak),
,1199,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358143",="02-Oct-17 5:35:24.205951 PM",-79.000 dBm (weak),
,1200,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348730",="02-Oct-17 5:35:24.554680 PM",-75.000 dBm (weak),
,1201,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:24.555708 PM",-72.000 dBm (weak),
,1202,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:24.556734 PM",-79.000 dBm (weak),
,1203,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349682",="02-Oct-17 5:35:24.906416 PM",-75.000 dBm (weak),
,1204,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:24.907444 PM",-72.000 dBm (weak),
,1205,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:24.908470 PM",-80.000 dBm (weak),
,1206,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351537",="02-Oct-17 5:35:25.260006 PM",-77.000 dBm (weak),
,1207,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:25.261034 PM",-72.000 dBm (weak),
,1208,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357382",="02-Oct-17 5:35:25.618415 PM",-72.000 dBm (weak),
,1209,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:25.619441 PM",-78.000 dBm (weak),
,1210,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348147",="02-Oct-17 5:35:25.967588 PM",-75.000 dBm (weak),
,1211,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:25.968615 PM",-73.000 dBm (weak),
,1212,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:25.969641 PM",-78.000 dBm (weak),
,1213,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348706",="02-Oct-17 5:35:26.318347 PM",-75.000 dBm (weak),
,1214,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:26.319375 PM",-71.000 dBm (weak),
,1215,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:26.320401 PM",-79.000 dBm (weak),
,1216,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353545",="02-Oct-17 5:35:26.673946 PM",-73.000 dBm (weak),
,1217,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:26.674972 PM",-78.000 dBm (weak),
,1218,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357929",="02-Oct-17 5:35:27.032901 PM",-78.000 dBm (weak),
,1219,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357677",="02-Oct-17 5:35:27.390578 PM",-75.000 dBm (weak),
,1220,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:27.391606 PM",-73.000 dBm (weak),
,1221,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:27.392631 PM",-78.000 dBm (weak),
,1222,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358459",="02-Oct-17 5:35:27.751090 PM",-73.000 dBm (weak),
,1223,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:27.752116 PM",-78.000 dBm (weak),
,1224,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351977",="02-Oct-17 5:35:28.104092 PM",-75.000 dBm (weak),
,1225,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351543",="02-Oct-17 5:35:28.455636 PM",-75.000 dBm (weak),
,1226,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:28.456663 PM",-72.000 dBm (weak),
,1227,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:28.457689 PM",-78.000 dBm (weak),
,1228,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356615",="02-Oct-17 5:35:28.814304 PM",-75.000 dBm (weak),
,1229,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:28.815332 PM",-73.000 dBm (weak),
,1230,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:28.816358 PM",-78.000 dBm (weak),
,1231,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354610",="02-Oct-17 5:35:29.170967 PM",-75.000 dBm (weak),
,1232,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:29.171995 PM",-73.000 dBm (weak),
,1233,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:29.173021 PM",-79.000 dBm (weak),
,1234,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359198",="02-Oct-17 5:35:29.532218 PM",-79.000 dBm (weak),
,1235,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353354",="02-Oct-17 5:35:29.885572 PM",-75.000 dBm (weak),
,1236,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:29.886599 PM",-72.000 dBm (weak),
,1237,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:29.887625 PM",-79.000 dBm (weak),
,1238,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356371",="02-Oct-17 5:35:30.243996 PM",-75.000 dBm (weak),
,1239,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:30.245023 PM",-72.000 dBm (weak),
,1240,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:30.246049 PM",-78.000 dBm (weak),
,1241,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351285",="02-Oct-17 5:35:30.597334 PM",-75.000 dBm (weak),
,1242,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:30.598361 PM",-72.000 dBm (weak),
,1243,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349973",="02-Oct-17 5:35:30.948334 PM",-75.000 dBm (weak),
,1244,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:30.949362 PM",-72.000 dBm (weak),
,1245,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:30.950387 PM",-79.000 dBm (weak),
,1246,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350463",="02-Oct-17 5:35:31.300850 PM",-75.000 dBm (weak),
,1247,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:31.301878 PM",-72.000 dBm (weak),
,1248,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:31.302904 PM",-79.000 dBm (weak),
,1249,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356125",="02-Oct-17 5:35:31.659029 PM",-75.000 dBm (weak),
,1250,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:31.660057 PM",-73.000 dBm (weak),
,1251,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:31.661082 PM",-79.000 dBm (weak),
,1252,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354137",="02-Oct-17 5:35:32.015219 PM",-75.000 dBm (weak),
,1253,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:32.016247 PM",-72.000 dBm (weak),
,1254,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:32.017272 PM",-79.000 dBm (weak),
,1255,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353029",="02-Oct-17 5:35:32.370301 PM",-75.000 dBm (weak),
,1256,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:32.371328 PM",-72.000 dBm (weak),
,1257,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000519",="02-Oct-17 5:35:32.371847 PM",-49.000 dBm (medium),
,1258,1,    12 ,  38 ,SUCCESS,No,,1M,31,65,=" 00:00:00.000326",="02-Oct-17 5:35:32.372172 PM",-73.000 dBm (weak),
,1259,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.000776",="02-Oct-17 5:35:32.372948 PM",-79.000 dBm (weak),
,1260,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349092",="02-Oct-17 5:35:32.722040 PM",-75.000 dBm (weak),
,1261,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:32.723068 PM",-72.000 dBm (weak),
,1262,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:32.724094 PM",-79.000 dBm (weak),
,1263,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355660",="02-Oct-17 5:35:33.079754 PM",-75.000 dBm (weak),
,1264,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:33.080781 PM",-72.000 dBm (weak),
,1265,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352866",="02-Oct-17 5:35:33.433647 PM",-75.000 dBm (weak),
,1266,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:33.434675 PM",-73.000 dBm (weak),
,1267,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359013",="02-Oct-17 5:35:33.793688 PM",-76.000 dBm (weak),
,1268,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:33.794715 PM",-73.000 dBm (weak),
,1269,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:33.795741 PM",-78.000 dBm (weak),
,1270,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352580",="02-Oct-17 5:35:34.148321 PM",-75.000 dBm (weak),
,1271,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:34.149348 PM",-72.000 dBm (weak),
,1272,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:34.150374 PM",-78.000 dBm (weak),
,1273,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354833",="02-Oct-17 5:35:34.505207 PM",-75.000 dBm (weak),
,1274,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:34.506235 PM",-73.000 dBm (weak),
,1275,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:34.507260 PM",-78.000 dBm (weak),
,1276,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358486",="02-Oct-17 5:35:34.865746 PM",-73.000 dBm (weak),
,1277,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:34.866772 PM",-79.000 dBm (weak),
,1278,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356431",="02-Oct-17 5:35:35.223203 PM",-75.000 dBm (weak),
,1279,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:35.224230 PM",-72.000 dBm (weak),
,1280,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353848",="02-Oct-17 5:35:35.578078 PM",-75.000 dBm (weak),
,1281,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:35.579106 PM",-73.000 dBm (weak),
,1282,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:35.580131 PM",-78.000 dBm (weak),
,1283,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355680",="02-Oct-17 5:35:35.935811 PM",-75.000 dBm (weak),
,1284,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:35.936839 PM",-73.000 dBm (weak),
,1285,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:35.937865 PM",-78.000 dBm (weak),
,1286,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348954",="02-Oct-17 5:35:36.286818 PM",-78.000 dBm (weak),
,1287,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:36.287846 PM",-73.000 dBm (weak),
,1288,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:36.288872 PM",-78.000 dBm (weak),
,1289,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356415",="02-Oct-17 5:35:36.645287 PM",-75.000 dBm (weak),
,1290,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:36.646314 PM",-71.000 dBm (weak),
,1291,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:36.647340 PM",-78.000 dBm (weak),
,1292,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354397",="02-Oct-17 5:35:37.001737 PM",-74.000 dBm (weak),
,1293,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:37.002764 PM",-72.000 dBm (weak),
,1294,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:37.003790 PM",-78.000 dBm (weak),
,1295,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349180",="02-Oct-17 5:35:37.352970 PM",-75.000 dBm (weak),
,1296,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.002054",="02-Oct-17 5:35:37.355024 PM",-78.000 dBm (weak),
,1297,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356181",="02-Oct-17 5:35:37.711204 PM",-75.000 dBm (weak),
,1298,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.002053",="02-Oct-17 5:35:37.713257 PM",-78.000 dBm (weak),
,1299,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.712343",="02-Oct-17 5:35:38.425601 PM",-75.000 dBm (weak),
,1300,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:38.426628 PM",-72.000 dBm (weak),
,1301,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:38.427654 PM",-78.000 dBm (weak),
,1302,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355348",="02-Oct-17 5:35:38.783002 PM",-75.000 dBm (weak),
,1303,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:38.784029 PM",-72.000 dBm (weak),
,1304,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:38.785055 PM",-78.000 dBm (weak),
,1305,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350521",="02-Oct-17 5:35:39.135576 PM",-75.000 dBm (weak),
,1306,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:39.136604 PM",-73.000 dBm (weak),
,1307,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:35:39.137629 PM",-78.000 dBm (weak),
,1308,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356363",="02-Oct-17 5:35:39.493992 PM",-75.000 dBm (weak),
,1309,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:39.495019 PM",-72.000 dBm (weak),
,1310,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352287",="02-Oct-17 5:35:39.847307 PM",-75.000 dBm (weak),
,1311,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:39.848334 PM",-71.000 dBm (weak),
,1312,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353836",="02-Oct-17 5:35:40.202170 PM",-75.000 dBm (weak),
,1313,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:35:40.203198 PM",-72.000 dBm (weak),
