Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,1600,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.222756",="03-Oct-17 3:24:03.265813 PM",-62.000 dBm (weak),
,1601,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:03.266510 PM",-60.000 dBm (weak),
,1602,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249706",="03-Oct-17 3:24:04.516216 PM",-62.000 dBm (weak),
,1603,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:04.516913 PM",-61.000 dBm (weak),
,1604,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250658",="03-Oct-17 3:24:05.767572 PM",-63.000 dBm (weak),
,1605,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:05.768269 PM",-61.000 dBm (weak),
,1606,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236578",="03-Oct-17 3:24:07.004846 PM",-81.000 dBm (weak),
,1607,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:07.005543 PM",-62.000 dBm (weak),
,1608,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:07.006240 PM",-61.000 dBm (weak),
,1609,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236530",="03-Oct-17 3:24:08.242770 PM",-62.000 dBm (weak),
,1610,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:08.243467 PM",-61.000 dBm (weak),
,1611,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.277444",="03-Oct-17 3:24:09.520912 PM",-61.000 dBm (weak),
,1612,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.218951",="03-Oct-17 3:24:10.739863 PM",-62.000 dBm (weak),
,1613,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:10.740560 PM",-61.000 dBm (weak),
,1614,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246680",="03-Oct-17 3:24:11.987240 PM",-62.000 dBm (weak),
,1615,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:11.987937 PM",-61.000 dBm (weak),
,1616,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246895",="03-Oct-17 3:24:13.234833 PM",-81.000 dBm (weak),
,1617,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:13.235530 PM",-62.000 dBm (weak),
,1618,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:13.236227 PM",-61.000 dBm (weak),
,1619,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240704",="03-Oct-17 3:24:14.476931 PM",-62.000 dBm (weak),
,1620,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:14.477628 PM",-61.000 dBm (weak),
,1621,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257402",="03-Oct-17 3:24:15.735030 PM",-62.000 dBm (weak),
,1622,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:15.735727 PM",-61.000 dBm (weak),
,1623,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230554",="03-Oct-17 3:24:16.966281 PM",-62.000 dBm (weak),
,1624,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:16.966978 PM",-61.000 dBm (weak),
,1625,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242281",="03-Oct-17 3:24:18.209259 PM",-61.000 dBm (weak),
,1626,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:18.209956 PM",-61.000 dBm (weak),
,1627,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238265",="03-Oct-17 3:24:19.448221 PM",-83.000 dBm (weak),
,1628,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="03-Oct-17 3:24:19.448724 PM",-64.000 dBm (weak),
,1629,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000597",="03-Oct-17 3:24:19.449321 PM",-62.000 dBm (weak),
,1630,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:19.450018 PM",-61.000 dBm (weak),
,1631,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.280139",="03-Oct-17 3:24:20.730157 PM",-81.000 dBm (weak),
,1632,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:20.730854 PM",-62.000 dBm (weak),
,1633,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:20.731551 PM",-61.000 dBm (weak),
,1634,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.216593",="03-Oct-17 3:24:21.948145 PM",-63.000 dBm (weak),
,1635,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:21.948842 PM",-61.000 dBm (weak),
,1636,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.231727",="03-Oct-17 3:24:23.180569 PM",-82.000 dBm (weak),
,1637,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:23.181266 PM",-62.000 dBm (weak),
,1638,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:23.181963 PM",-61.000 dBm (weak),
,1639,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.271564",="03-Oct-17 3:24:24.453526 PM",-63.000 dBm (weak),
,1640,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:24.454223 PM",-61.000 dBm (weak),
,1641,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243375",="03-Oct-17 3:24:25.697599 PM",-62.000 dBm (weak),
,1642,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:25.698296 PM",-61.000 dBm (weak),
,1643,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="03-Oct-17 3:24:25.698798 PM",-67.000 dBm (weak),
,1644,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="03-Oct-17 3:24:25.699124 PM",-61.000 dBm (weak),
,1645,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.222572",="03-Oct-17 3:24:26.921696 PM",-63.000 dBm (weak),
,1646,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:26.922393 PM",-61.000 dBm (weak),
,1647,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.267459",="03-Oct-17 3:24:28.189852 PM",-62.000 dBm (weak),
,1648,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:28.190549 PM",-62.000 dBm (weak),
,1649,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.227975",="03-Oct-17 3:24:29.418524 PM",-63.000 dBm (weak),
,1650,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:29.419221 PM",-61.000 dBm (weak),
,1651,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.283599",="03-Oct-17 3:24:30.702820 PM",-80.000 dBm (weak),
,1652,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:30.703517 PM",-63.000 dBm (weak),
,1653,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:30.704214 PM",-61.000 dBm (weak),
,1654,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.202882",="03-Oct-17 3:24:31.907096 PM",-63.000 dBm (weak),
,1655,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:31.907793 PM",-61.000 dBm (weak),
,1656,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237036",="03-Oct-17 3:24:33.144829 PM",-84.000 dBm (weak),
,1657,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:33.145526 PM",-63.000 dBm (weak),
,1658,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:33.146223 PM",-61.000 dBm (weak),
,1659,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253180",="03-Oct-17 3:24:34.399404 PM",-63.000 dBm (weak),
,1660,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:34.400101 PM",-61.000 dBm (weak),
,1661,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245777",="03-Oct-17 3:24:35.645878 PM",-61.000 dBm (weak),
,1662,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235099",="03-Oct-17 3:24:36.880977 PM",-81.000 dBm (weak),
,1663,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:36.881674 PM",-63.000 dBm (weak),
,1664,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:36.882371 PM",-62.000 dBm (weak),
,1665,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250741",="03-Oct-17 3:24:38.133112 PM",-82.000 dBm (weak),
,1666,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="03-Oct-17 3:24:38.133615 PM",-64.000 dBm (weak),
,1667,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="03-Oct-17 3:24:38.133940 PM",-82.000 dBm (weak),
,1668,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="03-Oct-17 3:24:38.134211 PM",-63.000 dBm (weak),
,1669,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:38.134908 PM",-61.000 dBm (weak),
,1670,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233738",="03-Oct-17 3:24:39.368647 PM",-63.000 dBm (weak),
,1671,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:39.369344 PM",-62.000 dBm (weak),
,1672,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.279480",="03-Oct-17 3:24:40.648823 PM",-81.000 dBm (weak),
,1673,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:40.649520 PM",-63.000 dBm (weak),
,1674,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:40.650217 PM",-62.000 dBm (weak),
,1675,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.215125",="03-Oct-17 3:24:41.865342 PM",-81.000 dBm (weak),
,1676,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:41.866039 PM",-63.000 dBm (weak),
,1677,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:41.866736 PM",-62.000 dBm (weak),
,1678,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240884",="03-Oct-17 3:24:43.107620 PM",-81.000 dBm (weak),
,1679,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:43.108316 PM",-63.000 dBm (weak),
,1680,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:43.109013 PM",-62.000 dBm (weak),
,1681,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247589",="03-Oct-17 3:24:44.356603 PM",-63.000 dBm (weak),
,1682,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:44.357300 PM",-61.000 dBm (weak),
,1683,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236197",="03-Oct-17 3:24:45.593497 PM",-61.000 dBm (weak),
,1684,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251730",="03-Oct-17 3:24:46.845227 PM",-63.000 dBm (weak),
,1685,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:46.845924 PM",-61.000 dBm (weak),
,1686,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.483635",="03-Oct-17 3:24:49.329559 PM",-79.000 dBm (weak),
,1687,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:49.330256 PM",-63.000 dBm (weak),
,1688,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:49.330953 PM",-62.000 dBm (weak),
,1689,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233859",="03-Oct-17 3:24:50.564812 PM",-80.000 dBm (weak),
,1690,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:50.565509 PM",-62.000 dBm (weak),
,1691,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:50.566206 PM",-61.000 dBm (weak),
,1692,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241871",="03-Oct-17 3:24:51.808077 PM",-80.000 dBm (weak),
,1693,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:51.808774 PM",-62.000 dBm (weak),
,1694,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:51.809471 PM",-61.000 dBm (weak),
,1695,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246267",="03-Oct-17 3:24:53.055739 PM",-81.000 dBm (weak),
,1696,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:53.056436 PM",-63.000 dBm (weak),
,1697,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:53.057133 PM",-61.000 dBm (weak),
,1698,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.504122",="03-Oct-17 3:24:55.561254 PM",-63.000 dBm (weak),
,1699,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:55.561951 PM",-61.000 dBm (weak),
,1700,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242005",="03-Oct-17 3:24:56.803956 PM",-61.000 dBm (weak),
,1701,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245973",="03-Oct-17 3:24:58.049930 PM",-80.000 dBm (weak),
,1702,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:58.050627 PM",-63.000 dBm (weak),
,1703,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:58.051324 PM",-61.000 dBm (weak),
,1704,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251089",="03-Oct-17 3:24:59.302413 PM",-63.000 dBm (weak),
,1705,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:24:59.303110 PM",-61.000 dBm (weak),
,1706,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252875",="03-Oct-17 3:25:00.555985 PM",-63.000 dBm (weak),
,1707,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:00.556682 PM",-61.000 dBm (weak),
,1708,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.210885",="03-Oct-17 3:25:01.767567 PM",-61.000 dBm (weak),
,1709,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253680",="03-Oct-17 3:25:03.021247 PM",-63.000 dBm (weak),
,1710,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:03.021945 PM",-61.000 dBm (weak),
,1711,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242466",="03-Oct-17 3:25:04.264411 PM",-81.000 dBm (weak),
,1712,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:04.265108 PM",-63.000 dBm (weak),
,1713,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:04.265805 PM",-61.000 dBm (weak),
,1714,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238144",="03-Oct-17 3:25:05.503949 PM",-61.000 dBm (weak),
,1715,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.274059",="03-Oct-17 3:25:06.778008 PM",-63.000 dBm (weak),
,1716,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:06.778705 PM",-61.000 dBm (weak),
,1717,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229625",="03-Oct-17 3:25:08.008330 PM",-81.000 dBm (weak),
,1718,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:08.009027 PM",-63.000 dBm (weak),
,1719,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:08.009724 PM",-61.000 dBm (weak),
,1720,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232307",="03-Oct-17 3:25:09.242032 PM",-63.000 dBm (weak),
,1721,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:09.242729 PM",-62.000 dBm (weak),
,1722,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.263376",="03-Oct-17 3:25:10.506105 PM",-63.000 dBm (weak),
,1723,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:10.506802 PM",-61.000 dBm (weak),
,1724,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233908",="03-Oct-17 3:25:11.740710 PM",-62.000 dBm (weak),
,1725,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:11.741407 PM",-61.000 dBm (weak),
,1726,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245493",="03-Oct-17 3:25:12.986900 PM",-80.000 dBm (weak),
,1727,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:12.987597 PM",-62.000 dBm (weak),
,1728,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:12.988294 PM",-61.000 dBm (weak),
,1729,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229147",="03-Oct-17 3:25:14.217442 PM",-79.000 dBm (weak),
,1730,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:14.218139 PM",-63.000 dBm (weak),
,1731,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:14.218836 PM",-61.000 dBm (weak),
,1732,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253283",="03-Oct-17 3:25:15.472119 PM",-80.000 dBm (weak),
,1733,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:15.472816 PM",-62.000 dBm (weak),
,1734,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:15.473513 PM",-61.000 dBm (weak),
,1735,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246211",="03-Oct-17 3:25:16.719724 PM",-78.000 dBm (weak),
,1736,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:16.720421 PM",-62.000 dBm (weak),
,1737,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:16.721118 PM",-61.000 dBm (weak),
,1738,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236630",="03-Oct-17 3:25:17.957748 PM",-62.000 dBm (weak),
,1739,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:17.958445 PM",-61.000 dBm (weak),
,1740,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.285022",="03-Oct-17 3:25:19.243467 PM",-63.000 dBm (weak),
,1741,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:19.244165 PM",-61.000 dBm (weak),
,1742,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221591",="03-Oct-17 3:25:20.465756 PM",-61.000 dBm (weak),
,1743,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254196",="03-Oct-17 3:25:21.719952 PM",-79.000 dBm (weak),
,1744,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:21.720649 PM",-63.000 dBm (weak),
,1745,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:21.721346 PM",-61.000 dBm (weak),
,1746,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233948",="03-Oct-17 3:25:22.955294 PM",-79.000 dBm (weak),
,1747,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:22.955991 PM",-63.000 dBm (weak),
,1748,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:22.956688 PM",-61.000 dBm (weak),
,1749,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.508603",="03-Oct-17 3:25:25.465291 PM",-79.000 dBm (weak),
,1750,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:25.465988 PM",-63.000 dBm (weak),
,1751,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:25.466685 PM",-61.000 dBm (weak),
,1752,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.476898",="03-Oct-17 3:25:27.943582 PM",-80.000 dBm (weak),
,1753,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:27.944279 PM",-63.000 dBm (weak),
,1754,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:27.944976 PM",-61.000 dBm (weak),
,1755,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.475582",="03-Oct-17 3:25:30.420557 PM",-62.000 dBm (weak),
,1756,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:30.421254 PM",-60.000 dBm (weak),
,1757,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253780",="03-Oct-17 3:25:31.675035 PM",-63.000 dBm (weak),
,1758,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:31.675732 PM",-61.000 dBm (weak),
,1759,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237133",="03-Oct-17 3:25:32.912865 PM",-80.000 dBm (weak),
,1760,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:32.913562 PM",-63.000 dBm (weak),
,1761,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:32.914259 PM",-61.000 dBm (weak),
,1762,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247313",="03-Oct-17 3:25:34.161572 PM",-63.000 dBm (weak),
,1763,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:34.162269 PM",-61.000 dBm (weak),
,1764,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.507459",="03-Oct-17 3:25:36.669727 PM",-63.000 dBm (weak),
,1765,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:36.670424 PM",-61.000 dBm (weak),
,1766,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238365",="03-Oct-17 3:25:37.908790 PM",-63.000 dBm (weak),
,1767,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:37.909487 PM",-61.000 dBm (weak),
,1768,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.222260",="03-Oct-17 3:25:39.131747 PM",-79.000 dBm (weak),
,1769,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:39.132444 PM",-63.000 dBm (weak),
,1770,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:39.133141 PM",-61.000 dBm (weak),
,1771,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246033",="03-Oct-17 3:25:40.379174 PM",-79.000 dBm (weak),
,1772,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:40.379871 PM",-63.000 dBm (weak),
,1773,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:40.380568 PM",-61.000 dBm (weak),
,1774,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246833",="03-Oct-17 3:25:41.627401 PM",-79.000 dBm (weak),
,1775,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:25:41.628098 PM",-63.000 dBm (weak),
