Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,294,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:54:43.131633 PM",-80.000 dBm (weak),
,295,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.207905",="29-Sep-17 3:54:44.339538 PM",-79.000 dBm (weak),
,296,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:54:44.340737 PM",-35.000 dBm (strong),
,297,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="29-Sep-17 3:54:44.341062 PM",-87.000 dBm (weak),
,298,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246778",="29-Sep-17 3:54:45.587839 PM",-81.000 dBm (weak),
,299,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:54:45.588536 PM",-79.000 dBm (weak),
,300,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:54:45.589735 PM",-35.000 dBm (strong),
,301,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243731",="29-Sep-17 3:54:46.833466 PM",-82.000 dBm (weak),
,302,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:54:46.834163 PM",-80.000 dBm (weak),
,303,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246465",="29-Sep-17 3:54:48.080628 PM",-81.000 dBm (weak),
,304,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.228237",="29-Sep-17 3:54:49.308865 PM",-81.000 dBm (weak),
,305,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:54:49.309562 PM",-80.000 dBm (weak),
,306,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.741900",="29-Sep-17 3:54:53.051462 PM",-81.000 dBm (weak),
,307,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232581",="29-Sep-17 3:54:54.284042 PM",-81.000 dBm (weak),
,308,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:54:54.284740 PM",-79.000 dBm (weak),
,309,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.731003",="29-Sep-17 3:54:58.015742 PM",-80.000 dBm (weak),
,310,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.526212",="29-Sep-17 3:55:00.541954 PM",-81.000 dBm (weak),
,311,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:00.542652 PM",-80.000 dBm (weak),
,312,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:55:00.543850 PM",-35.000 dBm (strong),
,313,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.453222",="29-Sep-17 3:55:02.997072 PM",-82.000 dBm (weak),
,314,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:02.997770 PM",-80.000 dBm (weak),
,315,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250656",="29-Sep-17 3:55:04.248425 PM",-82.000 dBm (weak),
,316,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:04.249122 PM",-79.000 dBm (weak),
,317,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.484579",="29-Sep-17 3:55:06.733701 PM",-81.000 dBm (weak),
,318,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:06.734398 PM",-80.000 dBm (weak),
,319,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.489354",="29-Sep-17 3:55:09.223752 PM",-82.000 dBm (weak),
,320,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:09.224450 PM",-80.000 dBm (weak),
,321,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257394",="29-Sep-17 3:55:10.481843 PM",-81.000 dBm (weak),
,322,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:10.482540 PM",-81.000 dBm (weak),
,323,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.227061",="29-Sep-17 3:55:11.709601 PM",-80.000 dBm (weak),
,324,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.489630",="29-Sep-17 3:55:14.199231 PM",-81.000 dBm (weak),
,325,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:14.199928 PM",-81.000 dBm (weak),
,326,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238731",="29-Sep-17 3:55:15.438658 PM",-81.000 dBm (weak),
,327,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242773",="29-Sep-17 3:55:16.681431 PM",-81.000 dBm (weak),
,328,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:16.682128 PM",-80.000 dBm (weak),
,329,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.255029",="29-Sep-17 3:55:17.937157 PM",-81.000 dBm (weak),
,330,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242838",="29-Sep-17 3:55:19.179994 PM",-79.000 dBm (weak),
,331,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.485990",="29-Sep-17 3:55:21.665984 PM",-82.000 dBm (weak),
,332,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:21.666682 PM",-80.000 dBm (weak),
,333,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.267798",="29-Sep-17 3:55:22.934479 PM",-81.000 dBm (weak),
,334,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:22.935176 PM",-81.000 dBm (weak),
,335,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.224433",="29-Sep-17 3:55:24.159610 PM",-81.000 dBm (weak),
,336,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:24.160307 PM",-80.000 dBm (weak),
,337,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241229",="29-Sep-17 3:55:25.401535 PM",-82.000 dBm (weak),
,338,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:25.402232 PM",-80.000 dBm (weak),
,339,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237004",="29-Sep-17 3:55:26.639236 PM",-81.000 dBm (weak),
,340,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:04.983331",="29-Sep-17 3:55:31.622567 PM",-81.000 dBm (weak),
,341,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:31.623264 PM",-81.000 dBm (weak),
,342,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239961",="29-Sep-17 3:55:32.863226 PM",-81.000 dBm (weak),
,343,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:32.863923 PM",-81.000 dBm (weak),
,344,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247785",="29-Sep-17 3:55:34.111707 PM",-82.000 dBm (weak),
,345,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.496048",="29-Sep-17 3:55:36.607756 PM",-82.000 dBm (weak),
,346,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:36.608453 PM",-80.000 dBm (weak),
,347,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.494531",="29-Sep-17 3:55:39.102984 PM",-79.000 dBm (weak),
,348,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.737526",="29-Sep-17 3:55:42.840510 PM",-81.000 dBm (weak),
,349,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:42.841207 PM",-80.000 dBm (weak),
,350,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248125",="29-Sep-17 3:55:44.089331 PM",-79.000 dBm (weak),
,351,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254844",="29-Sep-17 3:55:45.344175 PM",-80.000 dBm (weak),
,352,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230313",="29-Sep-17 3:55:46.574488 PM",-82.000 dBm (weak),
,353,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:55:46.575186 PM",-80.000 dBm (weak),
,354,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.275420",="29-Sep-17 3:55:47.850606 PM",-81.000 dBm (weak),
,355,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:47.851303 PM",-80.000 dBm (weak),
,356,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257674",="29-Sep-17 3:55:49.108977 PM",-79.000 dBm (weak),
,357,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.481372",="29-Sep-17 3:55:51.590349 PM",-81.000 dBm (weak),
,358,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:51.591046 PM",-80.000 dBm (weak),
,359,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:55:51.592245 PM",-35.000 dBm (strong),
,360,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232676",="29-Sep-17 3:55:52.824920 PM",-81.000 dBm (weak),
,361,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:52.825618 PM",-80.000 dBm (weak),
,362,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:55:52.826816 PM",-35.000 dBm (strong),
,363,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.217051",="29-Sep-17 3:55:54.043867 PM",-81.000 dBm (weak),
,364,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245377",="29-Sep-17 3:55:55.289244 PM",-82.000 dBm (weak),
,365,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:55:55.289941 PM",-80.000 dBm (weak),
,366,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.736404",="29-Sep-17 3:55:59.026344 PM",-81.000 dBm (weak),
,367,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:55:59.027042 PM",-79.000 dBm (weak),
,368,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.763290",="29-Sep-17 3:56:02.790331 PM",-81.000 dBm (weak),
,369,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:02.791028 PM",-80.000 dBm (weak),
,370,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.469170",="29-Sep-17 3:56:05.260198 PM",-81.000 dBm (weak),
,371,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001897",="29-Sep-17 3:56:05.262095 PM",-35.000 dBm (strong),
,372,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241629",="29-Sep-17 3:56:06.503724 PM",-82.000 dBm (weak),
,373,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:06.504421 PM",-79.000 dBm (weak),
,374,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:56:06.505620 PM",-35.000 dBm (strong),
,375,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.480709",="29-Sep-17 3:56:08.986329 PM",-82.000 dBm (weak),
,376,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.524330",="29-Sep-17 3:56:11.510659 PM",-80.000 dBm (weak),
,377,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.208043",="29-Sep-17 3:56:12.718702 PM",-82.000 dBm (weak),
,378,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:12.719399 PM",-81.000 dBm (weak),
,379,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.755691",="29-Sep-17 3:56:16.475090 PM",-80.000 dBm (weak),
,380,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249835",="29-Sep-17 3:56:17.724924 PM",-80.000 dBm (weak),
,381,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.746820",="29-Sep-17 3:56:21.471744 PM",-81.000 dBm (weak),
,382,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.205667",="29-Sep-17 3:56:22.677411 PM",-82.000 dBm (weak),
,383,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:22.678108 PM",-79.000 dBm (weak),
,384,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250821",="29-Sep-17 3:56:23.928928 PM",-83.000 dBm (weak),
,385,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:23.929626 PM",-79.000 dBm (weak),
,386,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.485752",="29-Sep-17 3:56:26.415378 PM",-79.000 dBm (weak),
,387,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.279929",="29-Sep-17 3:56:27.695306 PM",-80.000 dBm (weak),
,388,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.202172",="29-Sep-17 3:56:28.897479 PM",-81.000 dBm (weak),
,389,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:28.898176 PM",-81.000 dBm (weak),
,390,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252613",="29-Sep-17 3:56:30.150788 PM",-82.000 dBm (weak),
,391,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249835",="29-Sep-17 3:56:31.400623 PM",-81.000 dBm (weak),
,392,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:31.401320 PM",-80.000 dBm (weak),
,393,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250477",="29-Sep-17 3:56:32.651797 PM",-80.000 dBm (weak),
,394,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.464470",="29-Sep-17 3:56:35.116267 PM",-81.000 dBm (weak),
,395,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:35.116964 PM",-81.000 dBm (weak),
,396,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.274359",="29-Sep-17 3:56:36.391322 PM",-83.000 dBm (weak),
,397,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230283",="29-Sep-17 3:56:37.621605 PM",-81.000 dBm (weak),
,398,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:37.622302 PM",-80.000 dBm (weak),
,399,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.721408",="29-Sep-17 3:56:41.343710 PM",-81.000 dBm (weak),
,400,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:41.344407 PM",-79.000 dBm (weak),
,401,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:06.240191",="29-Sep-17 3:56:47.584598 PM",-81.000 dBm (weak),
,402,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:47.585295 PM",-80.000 dBm (weak),
,403,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.272357",="29-Sep-17 3:56:48.857651 PM",-81.000 dBm (weak),
,404,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:48.858348 PM",-80.000 dBm (weak),
,405,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237413",="29-Sep-17 3:56:50.095761 PM",-81.000 dBm (weak),
,406,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:50.096458 PM",-80.000 dBm (weak),
,407,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.223564",="29-Sep-17 3:56:51.320022 PM",-80.000 dBm (weak),
,408,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.533574",="29-Sep-17 3:56:53.853596 PM",-81.000 dBm (weak),
,409,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:53.854293 PM",-80.000 dBm (weak),
,410,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233773",="29-Sep-17 3:56:55.088066 PM",-81.000 dBm (weak),
,411,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:56:55.088764 PM",-80.000 dBm (weak),
,412,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.713561",="29-Sep-17 3:56:58.802324 PM",-79.000 dBm (weak),
,413,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243325",="29-Sep-17 3:57:00.045649 PM",-80.000 dBm (weak),
,414,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245791",="29-Sep-17 3:57:01.291439 PM",-80.000 dBm (weak),
,415,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243798",="29-Sep-17 3:57:02.535237 PM",-82.000 dBm (weak),
,416,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:02.535934 PM",-79.000 dBm (weak),
,417,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249490",="29-Sep-17 3:57:03.785424 PM",-79.000 dBm (weak),
,418,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.493054",="29-Sep-17 3:57:06.278478 PM",-80.000 dBm (weak),
,419,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.495335",="29-Sep-17 3:57:08.773813 PM",-81.000 dBm (weak),
,420,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:08.774510 PM",-80.000 dBm (weak),
,421,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:08.775207 PM",-85.000 dBm (weak),
,422,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.483476",="29-Sep-17 3:57:11.258682 PM",-79.000 dBm (weak),
,423,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.260023",="29-Sep-17 3:57:12.518705 PM",-79.000 dBm (weak),
,424,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232282",="29-Sep-17 3:57:13.750987 PM",-80.000 dBm (weak),
,425,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.278484",="29-Sep-17 3:57:15.029471 PM",-81.000 dBm (weak),
,426,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221296",="29-Sep-17 3:57:16.250767 PM",-81.000 dBm (weak),
,427,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:16.251464 PM",-80.000 dBm (weak),
,428,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249382",="29-Sep-17 3:57:17.500845 PM",-81.000 dBm (weak),
,429,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.487800",="29-Sep-17 3:57:19.988645 PM",-81.000 dBm (weak),
,430,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:19.989343 PM",-80.000 dBm (weak),
,431,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.501412",="29-Sep-17 3:57:22.490754 PM",-80.000 dBm (weak),
,432,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:22.491452 PM",-79.000 dBm (weak),
,433,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.271826",="29-Sep-17 3:57:23.763277 PM",-81.000 dBm (weak),
,434,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:23.763974 PM",-79.000 dBm (weak),
,435,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.456798",="29-Sep-17 3:57:26.220772 PM",-81.000 dBm (weak),
,436,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:26.221470 PM",-79.000 dBm (weak),
,437,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:57:26.222669 PM",-35.000 dBm (strong),
,438,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="29-Sep-17 3:57:26.222994 PM",-86.000 dBm (weak),
,439,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.749088",="29-Sep-17 3:57:29.972082 PM",-80.000 dBm (weak),
,440,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.001394",="29-Sep-17 3:57:29.973476 PM",-86.000 dBm (weak),
,441,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.471600",="29-Sep-17 3:57:32.445076 PM",-80.000 dBm (weak),
,442,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:32.445774 PM",-80.000 dBm (weak),
,443,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.265276",="29-Sep-17 3:57:33.711050 PM",-81.000 dBm (weak),
,444,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:33.711747 PM",-79.000 dBm (weak),
,445,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.476280",="29-Sep-17 3:57:36.188027 PM",-81.000 dBm (weak),
,446,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:36.188724 PM",-79.000 dBm (weak),
,447,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240028",="29-Sep-17 3:57:37.428753 PM",-80.000 dBm (weak),
,448,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:57:37.429450 PM",-79.000 dBm (weak),
,449,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245778",="29-Sep-17 3:57:38.675228 PM",-80.000 dBm (weak),
,450,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:38.675926 PM",-80.000 dBm (weak),
,451,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.263798",="29-Sep-17 3:57:39.939723 PM",-80.000 dBm (weak),
,452,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:39.940420 PM",-81.000 dBm (weak),
,453,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.225983",="29-Sep-17 3:57:41.166403 PM",-78.000 dBm (weak),
,454,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.290729",="29-Sep-17 3:57:42.457131 PM",-81.000 dBm (weak),
,455,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.448723",="29-Sep-17 3:57:44.905855 PM",-80.000 dBm (weak),
,456,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251227",="29-Sep-17 3:57:46.157082 PM",-80.000 dBm (weak),
,457,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:46.157779 PM",-80.000 dBm (weak),
,458,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.258358",="29-Sep-17 3:57:47.416137 PM",-81.000 dBm (weak),
,459,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:47.416834 PM",-79.000 dBm (weak),
,460,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249727",="29-Sep-17 3:57:48.666560 PM",-81.000 dBm (weak),
,461,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:48.667257 PM",-79.000 dBm (weak),
,462,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.219911",="29-Sep-17 3:57:49.887168 PM",-80.000 dBm (weak),
,463,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:49.887865 PM",-79.000 dBm (weak),
,464,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.283971",="29-Sep-17 3:57:51.171836 PM",-79.000 dBm (weak),
,465,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.212696",="29-Sep-17 3:57:52.384532 PM",-80.000 dBm (weak),
,466,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.258565",="29-Sep-17 3:57:53.643097 PM",-80.000 dBm (weak),
,467,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221565",="29-Sep-17 3:57:54.864661 PM",-81.000 dBm (weak),
,468,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:54.865358 PM",-80.000 dBm (weak),
,469,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252430",="29-Sep-17 3:57:56.117788 PM",-80.000 dBm (weak),
,470,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:56.118485 PM",-80.000 dBm (weak),
,471,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.273825",="29-Sep-17 3:57:57.392310 PM",-80.000 dBm (weak),
