Chan,Timestamp,RSSI
37,13-Nov-17 5:12:18.889545 PM,-37
38,13-Nov-17 5:12:18.889817 PM,-35
39,13-Nov-17 5:12:18.890513 PM,-42
37,13-Nov-17 5:12:20.124147 PM,-36
38,13-Nov-17 5:12:20.124844 PM,-35
38,13-Nov-17 5:12:20.125347 PM,-38
38,13-Nov-17 5:12:20.125672 PM,-35
39,13-Nov-17 5:12:20.125943 PM,-42
37,13-Nov-17 5:12:21.373276 PM,-36
38,13-Nov-17 5:12:21.373974 PM,-35
39,13-Nov-17 5:12:21.374670 PM,-42
37,13-Nov-17 5:12:22.626406 PM,-37
38,13-Nov-17 5:12:22.627103 PM,-35
38,13-Nov-17 5:12:22.627605 PM,-38
38,13-Nov-17 5:12:22.627931 PM,-35
39,13-Nov-17 5:12:22.628202 PM,-42
37,13-Nov-17 5:12:23.865213 PM,-36
38,13-Nov-17 5:12:23.865911 PM,-35
39,13-Nov-17 5:12:23.866607 PM,-42
37,13-Nov-17 5:12:25.111593 PM,-36
38,13-Nov-17 5:12:25.112290 PM,-35
38,13-Nov-17 5:12:25.112793 PM,-38
38,13-Nov-17 5:12:25.113118 PM,-35
39,13-Nov-17 5:12:25.113389 PM,-42
37,13-Nov-17 5:12:26.359672 PM,-37
38,13-Nov-17 5:12:26.360370 PM,-35
39,13-Nov-17 5:12:26.361066 PM,-42
37,13-Nov-17 5:12:27.601452 PM,-37
38,13-Nov-17 5:12:27.602149 PM,-35
39,13-Nov-17 5:12:27.602846 PM,-42
37,13-Nov-17 5:12:28.853231 PM,-37
38,13-Nov-17 5:12:28.853928 PM,-35
38,13-Nov-17 5:12:28.854431 PM,-38
38,13-Nov-17 5:12:28.854756 PM,-35
39,13-Nov-17 5:12:28.855027 PM,-42
37,13-Nov-17 5:12:30.099011 PM,-37
38,13-Nov-17 5:12:30.099708 PM,-35
39,13-Nov-17 5:12:30.100405 PM,-42
39,13-Nov-17 5:12:30.100907 PM,-40
39,13-Nov-17 5:12:30.101233 PM,-42
37,13-Nov-17 5:12:31.334440 PM,-36
37,13-Nov-17 5:12:31.334943 PM,-44
37,13-Nov-17 5:12:31.335269 PM,-37
38,13-Nov-17 5:12:31.335540 PM,-35
39,13-Nov-17 5:12:31.336237 PM,-42
37,13-Nov-17 5:12:32.588720 PM,-36
37,13-Nov-17 5:12:32.589222 PM,-44
37,13-Nov-17 5:12:32.589548 PM,-36
38,13-Nov-17 5:12:32.589819 PM,-35
39,13-Nov-17 5:12:32.590516 PM,-42
37,13-Nov-17 5:12:33.834376 PM,-37
37,13-Nov-17 5:12:33.834879 PM,-41
37,13-Nov-17 5:12:33.835204 PM,-37
38,13-Nov-17 5:12:33.835475 PM,-35
39,13-Nov-17 5:12:33.836172 PM,-42
37,13-Nov-17 5:12:35.082979 PM,-36
38,13-Nov-17 5:12:35.083676 PM,-35
39,13-Nov-17 5:12:35.084373 PM,-42
37,13-Nov-17 5:12:36.324758 PM,-36
38,13-Nov-17 5:12:36.325455 PM,-35
38,13-Nov-17 5:12:36.325957 PM,-38
38,13-Nov-17 5:12:36.326283 PM,-35
39,13-Nov-17 5:12:36.326554 PM,-42
37,13-Nov-17 5:12:37.569596 PM,-36
37,13-Nov-17 5:12:37.570099 PM,-44
37,13-Nov-17 5:12:37.570425 PM,-37
38,13-Nov-17 5:12:37.570696 PM,-35
39,13-Nov-17 5:12:37.571393 PM,-42
37,13-Nov-17 5:12:38.819967 PM,-36
37,13-Nov-17 5:12:38.820469 PM,-44
37,13-Nov-17 5:12:38.820795 PM,-37
38,13-Nov-17 5:12:38.821066 PM,-35
39,13-Nov-17 5:12:38.821763 PM,-42
37,13-Nov-17 5:12:40.055346 PM,-36
38,13-Nov-17 5:12:40.056044 PM,-35
38,13-Nov-17 5:12:40.056546 PM,-38
38,13-Nov-17 5:12:40.056872 PM,-35
39,13-Nov-17 5:12:40.057142 PM,-42
37,13-Nov-17 5:12:41.298726 PM,-36
38,13-Nov-17 5:12:41.299423 PM,-35
38,13-Nov-17 5:12:41.299926 PM,-38
38,13-Nov-17 5:12:41.300251 PM,-35
39,13-Nov-17 5:12:41.300522 PM,-42
37,13-Nov-17 5:12:42.546782 PM,-36
38,13-Nov-17 5:12:42.547480 PM,-35
39,13-Nov-17 5:12:42.548176 PM,-42
37,13-Nov-17 5:12:43.800585 PM,-36
38,13-Nov-17 5:12:43.801282 PM,-35
39,13-Nov-17 5:12:43.801979 PM,-42
37,13-Nov-17 5:12:45.030014 PM,-36
37,13-Nov-17 5:12:45.030517 PM,-44
37,13-Nov-17 5:12:45.030843 PM,-37
38,13-Nov-17 5:12:45.031115 PM,-35
39,13-Nov-17 5:12:45.031811 PM,-42
37,13-Nov-17 5:12:46.290694 PM,-36
37,13-Nov-17 5:12:46.291196 PM,-44
37,13-Nov-17 5:12:46.291522 PM,-37
38,13-Nov-17 5:12:46.291793 PM,-35
39,13-Nov-17 5:12:46.292490 PM,-42
37,13-Nov-17 5:12:47.530623 PM,-37
37,13-Nov-17 5:12:47.531126 PM,-44
37,13-Nov-17 5:12:47.531451 PM,-37
38,13-Nov-17 5:12:47.531723 PM,-35
39,13-Nov-17 5:12:47.532419 PM,-43
37,13-Nov-17 5:12:48.773453 PM,-37
37,13-Nov-17 5:12:48.773955 PM,-44
37,13-Nov-17 5:12:48.774281 PM,-37
38,13-Nov-17 5:12:48.774552 PM,-36
39,13-Nov-17 5:12:48.775249 PM,-43
37,13-Nov-17 5:12:50.022232 PM,-36
38,13-Nov-17 5:12:50.022929 PM,-35
39,13-Nov-17 5:12:50.023626 PM,-42
37,13-Nov-17 5:12:51.252962 PM,-36
37,13-Nov-17 5:12:51.253464 PM,-44
37,13-Nov-17 5:12:51.253790 PM,-37
38,13-Nov-17 5:12:51.254061 PM,-35
39,13-Nov-17 5:12:51.254758 PM,-42
37,13-Nov-17 5:12:52.505591 PM,-36
37,13-Nov-17 5:12:52.506094 PM,-44
37,13-Nov-17 5:12:52.506419 PM,-37
38,13-Nov-17 5:12:52.506690 PM,-35
39,13-Nov-17 5:12:52.507387 PM,-42
37,13-Nov-17 5:12:53.754671 PM,-36
37,13-Nov-17 5:12:53.755174 PM,-44
37,13-Nov-17 5:12:53.755500 PM,-36
38,13-Nov-17 5:12:53.755771 PM,-35
39,13-Nov-17 5:12:53.756468 PM,-42
37,13-Nov-17 5:12:54.988100 PM,-36
38,13-Nov-17 5:12:54.988797 PM,-35
38,13-Nov-17 5:12:54.989299 PM,-38
38,13-Nov-17 5:12:54.989625 PM,-35
39,13-Nov-17 5:12:54.989896 PM,-42
37,13-Nov-17 5:12:56.231879 PM,-36
38,13-Nov-17 5:12:56.232577 PM,-35
38,13-Nov-17 5:12:56.233079 PM,-38
38,13-Nov-17 5:12:56.233405 PM,-35
39,13-Nov-17 5:12:56.233675 PM,-42
37,13-Nov-17 5:12:57.481759 PM,-36
38,13-Nov-17 5:12:57.482456 PM,-35
38,13-Nov-17 5:12:57.482959 PM,-38
38,13-Nov-17 5:12:57.483284 PM,-35
39,13-Nov-17 5:12:57.483555 PM,-42
37,13-Nov-17 5:12:58.729116 PM,-36
37,13-Nov-17 5:12:58.729619 PM,-44
37,13-Nov-17 5:12:58.729944 PM,-37
38,13-Nov-17 5:12:58.730216 PM,-35
39,13-Nov-17 5:12:58.730912 PM,-42
37,13-Nov-17 5:12:59.973846 PM,-37
38,13-Nov-17 5:12:59.974543 PM,-35
38,13-Nov-17 5:12:59.975045 PM,-38
38,13-Nov-17 5:12:59.975371 PM,-35
39,13-Nov-17 5:12:59.975642 PM,-42
37,13-Nov-17 5:13:01.213473 PM,-36
38,13-Nov-17 5:13:01.214171 PM,-35
38,13-Nov-17 5:13:01.214673 PM,-38
38,13-Nov-17 5:13:01.214999 PM,-35
39,13-Nov-17 5:13:01.215269 PM,-42
37,13-Nov-17 5:13:02.465155 PM,-36
38,13-Nov-17 5:13:02.465852 PM,-35
38,13-Nov-17 5:13:02.466354 PM,-38
38,13-Nov-17 5:13:02.466680 PM,-35
39,13-Nov-17 5:13:02.466951 PM,-42
37,13-Nov-17 5:13:03.706784 PM,-36
38,13-Nov-17 5:13:03.707481 PM,-35
38,13-Nov-17 5:13:03.707984 PM,-38
38,13-Nov-17 5:13:03.708309 PM,-35
39,13-Nov-17 5:13:03.708580 PM,-42
37,13-Nov-17 5:13:04.947664 PM,-36
37,13-Nov-17 5:13:04.948166 PM,-44
37,13-Nov-17 5:13:04.948492 PM,-37
38,13-Nov-17 5:13:04.948763 PM,-35
39,13-Nov-17 5:13:04.949460 PM,-42
37,13-Nov-17 5:13:06.198593 PM,-36
37,13-Nov-17 5:13:06.199096 PM,-44
37,13-Nov-17 5:13:06.199421 PM,-37
38,13-Nov-17 5:13:06.199692 PM,-35
39,13-Nov-17 5:13:06.200389 PM,-42
37,13-Nov-17 5:13:07.435701 PM,-36
37,13-Nov-17 5:13:07.436204 PM,-44
37,13-Nov-17 5:13:07.436530 PM,-37
38,13-Nov-17 5:13:07.436801 PM,-35
39,13-Nov-17 5:13:07.437498 PM,-42
37,13-Nov-17 5:13:08.681380 PM,-36
37,13-Nov-17 5:13:08.681882 PM,-44
37,13-Nov-17 5:13:08.682208 PM,-37
38,13-Nov-17 5:13:08.682479 PM,-35
39,13-Nov-17 5:13:08.683176 PM,-42
37,13-Nov-17 5:13:09.932709 PM,-36
38,13-Nov-17 5:13:09.933407 PM,-35
38,13-Nov-17 5:13:09.933909 PM,-38
38,13-Nov-17 5:13:09.934235 PM,-35
39,13-Nov-17 5:13:09.934505 PM,-42
37,13-Nov-17 5:13:11.177939 PM,-36
38,13-Nov-17 5:13:11.178636 PM,-35
39,13-Nov-17 5:13:11.179333 PM,-42
37,13-Nov-17 5:13:12.419568 PM,-36
38,13-Nov-17 5:13:12.420266 PM,-35
39,13-Nov-17 5:13:12.420962 PM,-42
37,13-Nov-17 5:13:13.665042 PM,-37
38,13-Nov-17 5:13:13.665739 PM,-35
39,13-Nov-17 5:13:13.666436 PM,-42
37,13-Nov-17 5:13:14.911327 PM,-36
38,13-Nov-17 5:13:14.912024 PM,-35
38,13-Nov-17 5:13:14.912527 PM,-38
38,13-Nov-17 5:13:14.912853 PM,-35
39,13-Nov-17 5:13:14.913123 PM,-42
37,13-Nov-17 5:13:16.156635 PM,-36
38,13-Nov-17 5:13:16.157332 PM,-35
38,13-Nov-17 5:13:16.157835 PM,-38
38,13-Nov-17 5:13:16.158160 PM,-35
39,13-Nov-17 5:13:16.158431 PM,-42
37,13-Nov-17 5:13:17.395164 PM,-36
38,13-Nov-17 5:13:17.395861 PM,-35
38,13-Nov-17 5:13:17.396364 PM,-38
38,13-Nov-17 5:13:17.396690 PM,-35
39,13-Nov-17 5:13:17.396961 PM,-42
37,13-Nov-17 5:13:18.650394 PM,-36
37,13-Nov-17 5:13:18.650896 PM,-44
37,13-Nov-17 5:13:18.651222 PM,-37
38,13-Nov-17 5:13:18.651493 PM,-35
39,13-Nov-17 5:13:18.652190 PM,-42
37,13-Nov-17 5:13:19.894973 PM,-36
38,13-Nov-17 5:13:19.895670 PM,-35
38,13-Nov-17 5:13:19.896173 PM,-38
38,13-Nov-17 5:13:19.896498 PM,-35
39,13-Nov-17 5:13:19.896769 PM,-42
37,13-Nov-17 5:13:21.145203 PM,-36
38,13-Nov-17 5:13:21.145900 PM,-35
38,13-Nov-17 5:13:21.146402 PM,-38
38,13-Nov-17 5:13:21.146728 PM,-35
39,13-Nov-17 5:13:21.146999 PM,-42
37,13-Nov-17 5:13:22.390632 PM,-36
38,13-Nov-17 5:13:22.391329 PM,-35
38,13-Nov-17 5:13:22.391832 PM,-38
38,13-Nov-17 5:13:22.392158 PM,-35
39,13-Nov-17 5:13:22.392429 PM,-42
37,13-Nov-17 5:13:23.636461 PM,-36
38,13-Nov-17 5:13:23.637159 PM,-35
38,13-Nov-17 5:13:23.637661 PM,-38
38,13-Nov-17 5:13:23.637987 PM,-35
39,13-Nov-17 5:13:23.638257 PM,-42
37,13-Nov-17 5:13:24.889091 PM,-36
38,13-Nov-17 5:13:24.889788 PM,-35
39,13-Nov-17 5:13:24.890485 PM,-42
37,13-Nov-17 5:13:26.123370 PM,-36
37,13-Nov-17 5:13:26.123873 PM,-44
37,13-Nov-17 5:13:26.124198 PM,-37
38,13-Nov-17 5:13:26.124470 PM,-35
39,13-Nov-17 5:13:26.125166 PM,-42
37,13-Nov-17 5:13:27.364350 PM,-36
37,13-Nov-17 5:13:27.364853 PM,-44
37,13-Nov-17 5:13:27.365179 PM,-37
38,13-Nov-17 5:13:27.365450 PM,-35
38,13-Nov-17 5:13:27.365954 PM,-72
38,13-Nov-17 5:13:27.366279 PM,-35
39,13-Nov-17 5:13:27.366550 PM,-42
37,13-Nov-17 5:13:28.609679 PM,-36
37,13-Nov-17 5:13:28.610181 PM,-44
37,13-Nov-17 5:13:28.610507 PM,-37
38,13-Nov-17 5:13:28.610778 PM,-35
39,13-Nov-17 5:13:28.611475 PM,-42
37,13-Nov-17 5:13:29.865459 PM,-36
38,13-Nov-17 5:13:29.866156 PM,-35
38,13-Nov-17 5:13:29.866658 PM,-38
38,13-Nov-17 5:13:29.866984 PM,-35
39,13-Nov-17 5:13:29.867255 PM,-42
37,13-Nov-17 5:13:31.104888 PM,-36
37,13-Nov-17 5:13:31.105391 PM,-44
37,13-Nov-17 5:13:31.105716 PM,-37
38,13-Nov-17 5:13:31.105987 PM,-35
39,13-Nov-17 5:13:31.106684 PM,-42
37,13-Nov-17 5:13:32.356168 PM,-37
37,13-Nov-17 5:13:32.356670 PM,-44
37,13-Nov-17 5:13:32.356996 PM,-37
38,13-Nov-17 5:13:32.357267 PM,-35
39,13-Nov-17 5:13:32.357964 PM,-42
37,13-Nov-17 5:13:33.606047 PM,-36
37,13-Nov-17 5:13:33.606549 PM,-42
37,13-Nov-17 5:13:33.606875 PM,-37
38,13-Nov-17 5:13:33.607146 PM,-35
39,13-Nov-17 5:13:33.607843 PM,-42
37,13-Nov-17 5:13:34.843996 PM,-37
38,13-Nov-17 5:13:34.844694 PM,-35
38,13-Nov-17 5:13:34.845196 PM,-38
38,13-Nov-17 5:13:34.845522 PM,-35
39,13-Nov-17 5:13:34.845792 PM,-42
37,13-Nov-17 5:13:36.091606 PM,-36
38,13-Nov-17 5:13:36.092303 PM,-35
38,13-Nov-17 5:13:36.092806 PM,-38
38,13-Nov-17 5:13:36.093131 PM,-35
39,13-Nov-17 5:13:36.093402 PM,-42
37,13-Nov-17 5:13:37.334135 PM,-36
38,13-Nov-17 5:13:37.334833 PM,-35
38,13-Nov-17 5:13:37.335335 PM,-38
38,13-Nov-17 5:13:37.335662 PM,-35
39,13-Nov-17 5:13:37.335932 PM,-42
37,13-Nov-17 5:13:38.574415 PM,-36
37,13-Nov-17 5:13:38.574917 PM,-44
37,13-Nov-17 5:13:38.575243 PM,-37
38,13-Nov-17 5:13:38.575514 PM,-35
39,13-Nov-17 5:13:38.576211 PM,-42
37,13-Nov-17 5:13:39.827144 PM,-36
38,13-Nov-17 5:13:39.827841 PM,-35
38,13-Nov-17 5:13:39.828344 PM,-38
38,13-Nov-17 5:13:39.828669 PM,-35
39,13-Nov-17 5:13:39.828940 PM,-42
37,13-Nov-17 5:13:41.065624 PM,-36
38,13-Nov-17 5:13:41.066321 PM,-35
38,13-Nov-17 5:13:41.066824 PM,-38
38,13-Nov-17 5:13:41.067149 PM,-35
39,13-Nov-17 5:13:41.067420 PM,-42
37,13-Nov-17 5:13:42.309903 PM,-36
38,13-Nov-17 5:13:42.310600 PM,-35
38,13-Nov-17 5:13:42.311103 PM,-38
38,13-Nov-17 5:13:42.311429 PM,-35
39,13-Nov-17 5:13:42.311700 PM,-42
37,13-Nov-17 5:13:43.563432 PM,-36
38,13-Nov-17 5:13:43.564130 PM,-35
38,13-Nov-17 5:13:43.564632 PM,-38
38,13-Nov-17 5:13:43.564958 PM,-35
39,13-Nov-17 5:13:43.565228 PM,-42
37,13-Nov-17 5:13:44.805240 PM,-36
37,13-Nov-17 5:13:44.805742 PM,-44
37,13-Nov-17 5:13:44.806068 PM,-37
38,13-Nov-17 5:13:44.806339 PM,-35
39,13-Nov-17 5:13:44.807036 PM,-42
37,13-Nov-17 5:13:46.052869 PM,-36
37,13-Nov-17 5:13:46.053372 PM,-44
37,13-Nov-17 5:13:46.053697 PM,-37
38,13-Nov-17 5:13:46.053969 PM,-35
38,13-Nov-17 5:13:46.054472 PM,-71
38,13-Nov-17 5:13:46.054798 PM,-35
39,13-Nov-17 5:13:46.055068 PM,-42
37,13-Nov-17 5:13:47.301449 PM,-37
37,13-Nov-17 5:13:47.301951 PM,-44
37,13-Nov-17 5:13:47.302277 PM,-37
38,13-Nov-17 5:13:47.302548 PM,-35
39,13-Nov-17 5:13:47.303245 PM,-43
37,13-Nov-17 5:13:48.549178 PM,-37
37,13-Nov-17 5:13:48.549681 PM,-44
37,13-Nov-17 5:13:48.550006 PM,-37
38,13-Nov-17 5:13:48.550277 PM,-36
39,13-Nov-17 5:13:48.550974 PM,-43
37,13-Nov-17 5:13:49.791408 PM,-37
38,13-Nov-17 5:13:49.792105 PM,-35
38,13-Nov-17 5:13:49.792608 PM,-38
38,13-Nov-17 5:13:49.792933 PM,-35
39,13-Nov-17 5:13:49.793204 PM,-43
37,13-Nov-17 5:13:51.036487 PM,-37
38,13-Nov-17 5:13:51.037184 PM,-35
38,13-Nov-17 5:13:51.037687 PM,-38
38,13-Nov-17 5:13:51.038013 PM,-36
39,13-Nov-17 5:13:51.038284 PM,-42
37,13-Nov-17 5:13:52.290367 PM,-37
37,13-Nov-17 5:13:52.290869 PM,-44
37,13-Nov-17 5:13:52.291195 PM,-37
38,13-Nov-17 5:13:52.291466 PM,-35
39,13-Nov-17 5:13:52.292163 PM,-43
37,13-Nov-17 5:13:53.532146 PM,-37
37,13-Nov-17 5:13:53.532648 PM,-44
37,13-Nov-17 5:13:53.532974 PM,-37
38,13-Nov-17 5:13:53.533245 PM,-35
39,13-Nov-17 5:13:53.533942 PM,-43
37,13-Nov-17 5:13:54.776552 PM,-37
38,13-Nov-17 5:13:54.777250 PM,-35
38,13-Nov-17 5:13:54.777752 PM,-38
38,13-Nov-17 5:13:54.778078 PM,-35
39,13-Nov-17 5:13:54.778348 PM,-43
37,13-Nov-17 5:13:56.019905 PM,-37
38,13-Nov-17 5:13:56.020602 PM,-35
38,13-Nov-17 5:13:56.021105 PM,-38
38,13-Nov-17 5:13:56.021430 PM,-35
39,13-Nov-17 5:13:56.021701 PM,-43
37,13-Nov-17 5:13:57.275184 PM,-37
38,13-Nov-17 5:13:57.275882 PM,-35
39,13-Nov-17 5:13:57.276578 PM,-43
37,13-Nov-17 5:13:58.517914 PM,-37
37,13-Nov-17 5:13:58.518416 PM,-44
37,13-Nov-17 5:13:58.518742 PM,-37
38,13-Nov-17 5:13:58.519013 PM,-35
39,13-Nov-17 5:13:58.519710 PM,-42
37,13-Nov-17 5:13:59.759743 PM,-37
38,13-Nov-17 5:13:59.760440 PM,-35
38,13-Nov-17 5:13:59.760943 PM,-38
38,13-Nov-17 5:13:59.761268 PM,-35
39,13-Nov-17 5:13:59.761539 PM,-43
37,13-Nov-17 5:14:01.003123 PM,-37
38,13-Nov-17 5:14:01.003820 PM,-35
38,13-Nov-17 5:14:01.004322 PM,-38
38,13-Nov-17 5:14:01.004648 PM,-35
39,13-Nov-17 5:14:01.004919 PM,-43
37,13-Nov-17 5:14:02.253202 PM,-37
38,13-Nov-17 5:14:02.253899 PM,-35
38,13-Nov-17 5:14:02.254401 PM,-38
38,13-Nov-17 5:14:02.254727 PM,-35
39,13-Nov-17 5:14:02.254998 PM,-43
37,13-Nov-17 5:14:03.502581 PM,-37
38,13-Nov-17 5:14:03.503279 PM,-35
38,13-Nov-17 5:14:03.503781 PM,-36
38,13-Nov-17 5:14:03.504107 PM,-35
39,13-Nov-17 5:14:03.504377 PM,-43
37,13-Nov-17 5:14:04.750139 PM,-37
37,13-Nov-17 5:14:04.750641 PM,-44
37,13-Nov-17 5:14:04.750967 PM,-37
38,13-Nov-17 5:14:04.751238 PM,-35
39,13-Nov-17 5:14:04.751935 PM,-43
37,13-Nov-17 5:14:05.989419 PM,-37
37,13-Nov-17 5:14:05.989921 PM,-44
37,13-Nov-17 5:14:05.990247 PM,-37
38,13-Nov-17 5:14:05.990519 PM,-35
39,13-Nov-17 5:14:05.991215 PM,-43
37,13-Nov-17 5:14:07.228248 PM,-37
37,13-Nov-17 5:14:07.228750 PM,-44
37,13-Nov-17 5:14:07.229076 PM,-37
38,13-Nov-17 5:14:07.229347 PM,-35
39,13-Nov-17 5:14:07.230044 PM,-43
37,13-Nov-17 5:14:08.483177 PM,-37
37,13-Nov-17 5:14:08.483680 PM,-44
37,13-Nov-17 5:14:08.484005 PM,-37
38,13-Nov-17 5:14:08.484276 PM,-35
39,13-Nov-17 5:14:08.484973 PM,-43
37,13-Nov-17 5:14:09.719657 PM,-37
38,13-Nov-17 5:14:09.720354 PM,-35
38,13-Nov-17 5:14:09.720856 PM,-38
38,13-Nov-17 5:14:09.721182 PM,-35
39,13-Nov-17 5:14:09.721453 PM,-43
39,13-Nov-17 5:14:09.721957 PM,-85
37,13-Nov-17 5:14:10.971186 PM,-37
38,13-Nov-17 5:14:10.971883 PM,-35
38,13-Nov-17 5:14:10.972386 PM,-38
38,13-Nov-17 5:14:10.972711 PM,-35
39,13-Nov-17 5:14:10.972982 PM,-43
37,13-Nov-17 5:14:12.215065 PM,-37
37,13-Nov-17 5:14:12.215568 PM,-44
37,13-Nov-17 5:14:12.215893 PM,-37
38,13-Nov-17 5:14:12.216165 PM,-35
39,13-Nov-17 5:14:12.216861 PM,-43
39,13-Nov-17 5:14:12.217365 PM,-80
37,13-Nov-17 5:14:13.459473 PM,-37
37,13-Nov-17 5:14:13.459975 PM,-44
37,13-Nov-17 5:14:13.460301 PM,-37
38,13-Nov-17 5:14:13.460572 PM,-35
39,13-Nov-17 5:14:13.461269 PM,-43
37,13-Nov-17 5:14:14.700352 PM,-37
38,13-Nov-17 5:14:14.701049 PM,-35
38,13-Nov-17 5:14:14.701552 PM,-38
38,13-Nov-17 5:14:14.701877 PM,-35
39,13-Nov-17 5:14:14.702148 PM,-43
37,13-Nov-17 5:14:15.954982 PM,-37
38,13-Nov-17 5:14:15.955679 PM,-35
38,13-Nov-17 5:14:15.956181 PM,-38
38,13-Nov-17 5:14:15.956507 PM,-35
39,13-Nov-17 5:14:15.956778 PM,-43
37,13-Nov-17 5:14:17.197561 PM,-36
38,13-Nov-17 5:14:17.198258 PM,-35
38,13-Nov-17 5:14:17.198761 PM,-38
38,13-Nov-17 5:14:17.199086 PM,-35
39,13-Nov-17 5:14:17.199357 PM,-42
37,13-Nov-17 5:14:18.447741 PM,-37
37,13-Nov-17 5:14:18.448243 PM,-44
37,13-Nov-17 5:14:18.448569 PM,-37
38,13-Nov-17 5:14:18.448840 PM,-35
39,13-Nov-17 5:14:18.449537 PM,-43
37,13-Nov-17 5:14:19.695620 PM,-36
38,13-Nov-17 5:14:19.696317 PM,-35
38,13-Nov-17 5:14:19.696820 PM,-38
38,13-Nov-17 5:14:19.697145 PM,-36
39,13-Nov-17 5:14:19.697416 PM,-43
37,13-Nov-17 5:14:20.929999 PM,-37
38,13-Nov-17 5:14:20.930697 PM,-35
38,13-Nov-17 5:14:20.931199 PM,-38
38,13-Nov-17 5:14:20.931525 PM,-35
39,13-Nov-17 5:14:20.931795 PM,-43
39,13-Nov-17 5:14:20.932298 PM,-85
37,13-Nov-17 5:14:22.177807 PM,-37
37,13-Nov-17 5:14:22.178310 PM,-80
38,13-Nov-17 5:14:22.178637 PM,-35
38,13-Nov-17 5:14:22.179140 PM,-38
38,13-Nov-17 5:14:22.179465 PM,-35
39,13-Nov-17 5:14:22.179736 PM,-42
37,13-Nov-17 5:14:23.433086 PM,-37
38,13-Nov-17 5:14:23.433783 PM,-35
38,13-Nov-17 5:14:23.434286 PM,-39
38,13-Nov-17 5:14:23.434611 PM,-35
39,13-Nov-17 5:14:23.434882 PM,-42
37,13-Nov-17 5:14:24.672194 PM,-37
38,13-Nov-17 5:14:24.672891 PM,-35
39,13-Nov-17 5:14:24.673588 PM,-43
39,13-Nov-17 5:14:24.674091 PM,-39
39,13-Nov-17 5:14:24.674417 PM,-42
37,13-Nov-17 5:14:25.925623 PM,-37
37,13-Nov-17 5:14:25.926125 PM,-44
37,13-Nov-17 5:14:25.926451 PM,-37
38,13-Nov-17 5:14:25.926722 PM,-35
39,13-Nov-17 5:14:25.927419 PM,-43
37,13-Nov-17 5:14:27.162002 PM,-37
37,13-Nov-17 5:14:27.162505 PM,-44
37,13-Nov-17 5:14:27.162830 PM,-37
38,13-Nov-17 5:14:27.163102 PM,-35
38,13-Nov-17 5:14:27.163605 PM,-81
38,13-Nov-17 5:14:27.163931 PM,-35
39,13-Nov-17 5:14:27.164201 PM,-43
37,13-Nov-17 5:14:28.398432 PM,-37
37,13-Nov-17 5:14:28.398934 PM,-44
37,13-Nov-17 5:14:28.399260 PM,-37
38,13-Nov-17 5:14:28.399531 PM,-35
39,13-Nov-17 5:14:28.400228 PM,-43
39,13-Nov-17 5:14:28.400731 PM,-90
37,13-Nov-17 5:14:29.652661 PM,-37
38,13-Nov-17 5:14:29.653359 PM,-35
38,13-Nov-17 5:14:29.653861 PM,-38
38,13-Nov-17 5:14:29.654187 PM,-36
39,13-Nov-17 5:14:29.654457 PM,-43
37,13-Nov-17 5:14:30.903391 PM,-37
38,13-Nov-17 5:14:30.904088 PM,-35
38,13-Nov-17 5:14:30.904591 PM,-38
38,13-Nov-17 5:14:30.904916 PM,-36
39,13-Nov-17 5:14:30.905187 PM,-43
39,13-Nov-17 5:14:30.905690 PM,-78
39,13-Nov-17 5:14:30.906016 PM,-42
37,13-Nov-17 5:14:32.139820 PM,-37
37,13-Nov-17 5:14:32.140323 PM,-44
37,13-Nov-17 5:14:32.140649 PM,-37
38,13-Nov-17 5:14:32.140920 PM,-35
39,13-Nov-17 5:14:32.141617 PM,-42
37,13-Nov-17 5:14:33.393000 PM,-37
37,13-Nov-17 5:14:33.393503 PM,-44
37,13-Nov-17 5:14:33.393829 PM,-37
38,13-Nov-17 5:14:33.394100 PM,-35
39,13-Nov-17 5:14:33.394797 PM,-43
37,13-Nov-17 5:14:34.628979 PM,-37
38,13-Nov-17 5:14:34.629676 PM,-35
39,13-Nov-17 5:14:34.630373 PM,-42
37,13-Nov-17 5:14:35.868908 PM,-37
38,13-Nov-17 5:14:35.869606 PM,-35
38,13-Nov-17 5:14:35.870108 PM,-38
38,13-Nov-17 5:14:35.870434 PM,-35
39,13-Nov-17 5:14:35.870704 PM,-42
37,13-Nov-17 5:14:37.109788 PM,-37
38,13-Nov-17 5:14:37.110485 PM,-35
38,13-Nov-17 5:14:37.110987 PM,-38
38,13-Nov-17 5:14:37.111313 PM,-35
39,13-Nov-17 5:14:37.111584 PM,-43
37,13-Nov-17 5:14:38.352594 PM,-37
37,13-Nov-17 5:14:38.353097 PM,-44
37,13-Nov-17 5:14:38.353423 PM,-37
38,13-Nov-17 5:14:38.353694 PM,-35
39,13-Nov-17 5:14:38.354391 PM,-43
37,13-Nov-17 5:14:39.596847 PM,-37
38,13-Nov-17 5:14:39.597544 PM,-35
38,13-Nov-17 5:14:39.598046 PM,-38
38,13-Nov-17 5:14:39.598372 PM,-35
39,13-Nov-17 5:14:39.598643 PM,-43
39,13-Nov-17 5:14:39.599146 PM,-86
39,13-Nov-17 5:14:39.599472 PM,-42
37,13-Nov-17 5:14:40.849626 PM,-37
38,13-Nov-17 5:14:40.850323 PM,-35
38,13-Nov-17 5:14:40.850825 PM,-38
38,13-Nov-17 5:14:40.851151 PM,-35
